Nome: VILHENA
Codigo Estacao: A938
Latitude: -12.73499999
Longitude: -60.15777777
Altitude: 583.3
Situacao: Operante
Data Inicial: 2008-08-25
Data Final: 2023-07-05
Periodicidade da Medicao: Diaria

Data Medicao;TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2008-08-25;null;null;
2008-08-26;null;null;
2008-08-27;null;null;
2008-08-28;33.7;22.1;
2008-08-29;31;21.1;
2008-08-30;31.1;17;
2008-08-31;33.5;17.8;
2008-09-01;35.1;20.9;
2008-09-02;35;21.9;
2008-09-03;34.5;21.5;
2008-09-04;31.4;20.3;
2008-09-05;28.4;21.7;
2008-09-06;23.2;17.7;
2008-09-07;27.4;13;
2008-09-08;32.7;15;
2008-09-09;34.8;21.3;
2008-09-10;33.9;22.6;
2008-09-11;33.3;19.9;
2008-09-12;34.1;20.8;
2008-09-13;31.5;20.4;
2008-09-14;30.6;18.9;
2008-09-15;33.4;19.9;
2008-09-16;32;20.3;
2008-09-17;33;19.4;
2008-09-18;34.3;21.8;
2008-09-19;34.6;20.6;
2008-09-20;29.2;21.1;
2008-09-21;19.6;16.7;
2008-09-22;27.5;16.9;
2008-09-23;31.4;18;
2008-09-24;33.4;20.8;
2008-09-25;35.5;22.8;
2008-09-26;33.8;20.5;
2008-09-27;32.9;22.3;
2008-09-28;33.9;22.7;
2008-09-29;33.1;21.2;
2008-09-30;34.8;21.3;
2008-10-01;34.7;21.4;
2008-10-02;34;22;
2008-10-03;28.7;20.3;
2008-10-04;31.4;19.7;
2008-10-05;28.2;21.5;
2008-10-06;29.9;18.3;
2008-10-07;29;19.8;
2008-10-08;32.3;19.9;
2008-10-09;34.7;21.3;
2008-10-10;32.5;22.1;
2008-10-11;32.5;22.1;
2008-10-12;32.1;21.1;
2008-10-13;34.5;20.7;
2008-10-14;34.1;21.2;
2008-10-15;34.1;20.2;
2008-10-16;34.4;19.8;
2008-10-17;32.8;21.2;
2008-10-18;28.8;19.5;
2008-10-19;29;20.3;
2008-10-20;30.6;20;
2008-10-21;28.3;21.1;
2008-10-22;31;20.6;
2008-10-23;32;21.9;
2008-10-24;30.7;22;
2008-10-25;30.3;19.9;
2008-10-26;32;20.3;
2008-10-27;33;21.4;
2008-10-28;33.6;21.4;
2008-10-29;33.5;22.7;
2008-10-30;28.5;20.7;
2008-10-31;29.5;20.1;
2008-11-01;29.1;21.2;
2008-11-02;31.9;20.3;
2008-11-03;33.1;21.5;
2008-11-04;31.7;21.6;
2008-11-05;32.3;19.8;
2008-11-06;29.1;21.4;
2008-11-07;30.2;19.8;
2008-11-08;32.5;22;
2008-11-09;33.8;23;
2008-11-10;30.3;21.7;
2008-11-11;29.2;22.2;
2008-11-12;30.8;20.8;
2008-11-13;29.5;20.7;
2008-11-14;30.9;21;
2008-11-15;32.2;22.5;
2008-11-16;27.1;22.1;
2008-11-17;24.8;18.3;
2008-11-18;27.9;18.6;
2008-11-19;28.6;21.4;
2008-11-20;29.5;20.6;
2008-11-21;30.4;20.5;
2008-11-22;30.7;21.8;
2008-11-23;31.1;21.5;
2008-11-24;29.3;20;
2008-11-25;31.7;22;
2008-11-26;31.8;22.1;
2008-11-27;31.2;20.9;
2008-11-28;29.2;20.6;
2008-11-29;31.2;21;
2008-11-30;29.7;19.8;
2008-12-01;28.3;21.6;
2008-12-02;27.5;21.5;
2008-12-03;25.7;18.5;
2008-12-04;29.8;18.5;
2008-12-05;31;17.8;
2008-12-06;32.2;18.7;
2008-12-07;27.9;23.5;
2008-12-08;29;19.5;
2008-12-09;31.9;20.7;
2008-12-10;32;21.5;
2008-12-11;30.6;20.9;
2008-12-12;29.8;21.2;
2008-12-13;29.1;21.1;
2008-12-14;27.4;21.2;
2008-12-15;27.9;21.5;
2008-12-16;28.2;20.7;
2008-12-17;28.7;21.2;
2008-12-18;27.9;21.3;
2008-12-19;31.1;21.6;
2008-12-20;30.9;21.2;
2008-12-21;31.3;21.1;
2008-12-22;27.9;21.7;
2008-12-23;27.5;21.2;
2008-12-24;27.7;20.6;
2008-12-25;28.2;20.1;
2008-12-26;23.7;20.8;
2008-12-27;29.9;20;
2008-12-28;27.4;21.9;
2008-12-29;29;21.6;
2008-12-30;26.1;20.7;
2008-12-31;30.1;21.1;
2009-01-01;31.7;20.7;
2009-01-02;32.4;21;
2009-01-03;30.7;20.9;
2009-01-04;25.5;19.5;
2009-01-05;28;20.4;
2009-01-06;28.3;21.2;
2009-01-07;30;20.8;
2009-01-08;29.3;21.6;
2009-01-09;30.1;20.6;
2009-01-10;30.7;22.1;
2009-01-11;28.3;21.5;
2009-01-12;31.9;21.3;
2009-01-13;31.1;21;
2009-01-14;33.2;21.7;
2009-01-15;32.5;22.9;
2009-01-16;28.4;21.9;
2009-01-17;30.2;20.5;
2009-01-18;28.8;19.7;
2009-01-19;27.9;19.9;
2009-01-20;28;19.9;
2009-01-21;29.4;20.3;
2009-01-22;29.3;20.9;
2009-01-23;28.9;20.7;
2009-01-24;29.7;21.2;
2009-01-25;27.6;21.5;
2009-01-26;29.2;19.3;
2009-01-27;28.9;21.4;
2009-01-28;27.6;21.7;
2009-01-29;26.6;21.1;
2009-01-30;28.2;21.1;
2009-01-31;28.6;21;
2009-02-01;30.6;21.1;
2009-02-02;29;20.6;
2009-02-03;31.7;21.2;
2009-02-04;30;21.7;
2009-02-05;31.4;21.4;
2009-02-06;31.4;21.8;
2009-02-07;31.4;22.5;
2009-02-08;25.2;21.4;
2009-02-09;24.2;21.9;
2009-02-10;31.4;20.5;
2009-02-11;31.4;21.5;
2009-02-12;30.9;21.1;
2009-02-13;28.5;21.5;
2009-02-14;24.5;20.6;
2009-02-15;27;20.3;
2009-02-16;27.2;21.1;
2009-02-17;24.3;20.3;
2009-02-18;28;20;
2009-02-19;27.8;21.1;
2009-02-20;28.9;20.4;
2009-02-21;25;21.2;
2009-02-22;30;20;
2009-02-23;31.9;20.6;
2009-02-24;27.8;20.4;
2009-02-25;29.4;20.9;
2009-02-26;27.8;21.8;
2009-02-27;28.8;21.6;
2009-02-28;30.6;21.6;
2009-03-01;30.6;20.3;
2009-03-02;29.9;20.4;
2009-03-03;28.8;21;
2009-03-04;32.3;19.5;
2009-03-05;29.5;20.9;
2009-03-06;31.5;20.9;
2009-03-07;31.1;21.3;
2009-03-08;32.1;20.7;
2009-03-09;30.2;22;
2009-03-10;25;21.7;
2009-03-11;30.8;20.6;
2009-03-12;29.5;22.5;
2009-03-13;27.4;21.3;
2009-03-14;29.5;20.6;
2009-03-15;29.5;20.9;
2009-03-16;26.7;21.3;
2009-03-17;29;20.5;
2009-03-18;30.4;20.7;
2009-03-19;27.3;21.8;
2009-03-20;29.7;21;
2009-03-21;28.9;20.7;
2009-03-22;30.9;20.1;
2009-03-23;31.8;21.6;
2009-03-24;28.6;21.3;
2009-03-25;27.7;21.1;
2009-03-26;28;21.3;
2009-03-27;29.9;21.8;
2009-03-28;24.6;22;
2009-03-29;29.4;20.6;
2009-03-30;28.7;20.3;
2009-03-31;24;21.5;
2009-04-01;28.1;20;
2009-04-02;28.8;20.1;
2009-04-03;29.6;21.4;
2009-04-04;30;20.9;
2009-04-05;28.6;21.3;
2009-04-06;30.6;20.7;
2009-04-07;30.1;21.2;
2009-04-08;30.4;21.1;
2009-04-09;30.6;20.6;
2009-04-10;31.2;21.9;
2009-04-11;30;21.6;
2009-04-12;28.2;21.8;
2009-04-13;28.7;21.2;
2009-04-14;28.3;21.8;
2009-04-15;31.2;21.4;
2009-04-16;31.4;21.6;
2009-04-17;31.2;21.1;
2009-04-18;30.6;21.3;
2009-04-19;30.8;22.2;
2009-04-20;31;22.1;
2009-04-21;28.1;21.5;
2009-04-22;29.9;21.1;
2009-04-23;30.8;20.8;
2009-04-24;27.8;20.6;
2009-04-25;28.6;20.2;
2009-04-26;29.6;20.5;
2009-04-27;29.4;21.1;
2009-04-28;30.4;20.7;
2009-04-29;30;21.3;
2009-04-30;31.3;22.2;
2009-05-01;29.6;19.1;
2009-05-02;30.3;18.9;
2009-05-03;30.7;20.1;
2009-05-04;29.8;20.1;
2009-05-05;30.3;21.4;
2009-05-06;29.6;20.7;
2009-05-07;30;20.5;
2009-05-08;30.7;20.2;
2009-05-09;32.1;21.5;
2009-05-10;28.8;21.2;
2009-05-11;29.5;21.2;
2009-05-12;30.9;21.3;
2009-05-13;30.4;20.4;
2009-05-14;30.2;20.7;
2009-05-15;25.9;19.7;
2009-05-16;22.8;19.5;
2009-05-17;27.7;19.1;
2009-05-18;29.7;19.1;
2009-05-19;30.7;20.4;
2009-05-20;29.1;21;
2009-05-21;29.7;20.2;
2009-05-22;30.6;22.1;
2009-05-23;30.5;21.1;
2009-05-24;30.2;20.8;
2009-05-25;30;20.7;
2009-05-26;31.1;21.1;
2009-05-27;29.2;21.5;
2009-05-28;29.6;21.8;
2009-05-29;29.9;19.5;
2009-05-30;29.1;19.4;
2009-05-31;24.8;19.4;
2009-06-01;22.9;16.1;
2009-06-02;23.3;16;
2009-06-03;26.6;13.4;
2009-06-04;28.1;15.9;
2009-06-05;29.9;17.5;
2009-06-06;29.4;18.9;
2009-06-07;29.5;18.4;
2009-06-08;29.9;19.4;
2009-06-09;28.8;17.7;
2009-06-10;30.1;18.9;
2009-06-11;29.1;20.3;
2009-06-12;27.1;16.1;
2009-06-13;27.3;13.9;
2009-06-14;30.5;15.9;
2009-06-15;28.9;19.5;
2009-06-16;29;20.2;
2009-06-17;27.8;20;
2009-06-18;29.4;20.1;
2009-06-19;30.5;21.2;
2009-06-20;31;21.4;
2009-06-21;30.1;21.5;
2009-06-22;30.1;20.4;
2009-06-23;31.2;20.3;
2009-06-24;27.6;20.6;
2009-06-25;29.2;15.3;
2009-06-26;29;15.3;
2009-06-27;29.5;18.5;
2009-06-28;30.5;19.1;
2009-06-29;31.4;18.2;
2009-06-30;30.4;21;
2009-07-01;31;20.9;
2009-07-02;28.8;20.8;
2009-07-03;30.8;18.9;
2009-07-04;31.7;17.9;
2009-07-05;30.8;19.1;
2009-07-06;30.1;20.9;
2009-07-07;31.3;19.5;
2009-07-08;29.6;20.2;
2009-07-09;31.2;21;
2009-07-10;31.5;19.8;
2009-07-11;30.1;20;
2009-07-12;30.7;15;
2009-07-13;31.2;18.1;
2009-07-14;30.2;20.2;
2009-07-15;31.8;18.3;
2009-07-16;28;20.7;
2009-07-17;30.5;19.3;
2009-07-18;31.7;19.3;
2009-07-19;31;21.1;
2009-07-20;31.3;18.3;
2009-07-21;31.1;19.7;
2009-07-22;31.3;21.4;
2009-07-23;31.1;21.4;
2009-07-24;26.3;14.9;
2009-07-25;21.1;8.9;
2009-07-26;30.5;9.1;
2009-07-27;30;16;
2009-07-28;31.9;19.5;
2009-07-29;32.3;21;
2009-07-30;32.4;17.7;
2009-07-31;32.4;18.2;
2009-08-01;32.1;19;
2009-08-02;32.9;20.4;
2009-08-03;32.1;16.9;
2009-08-04;32.9;18.9;
2009-08-05;32.2;19.3;
2009-08-06;32.5;20.8;
2009-08-07;33.3;20.7;
2009-08-08;32.9;19.5;
2009-08-09;32;18.3;
2009-08-10;28.7;13.2;
2009-08-11;31.1;13.5;
2009-08-12;32.2;18.1;
2009-08-13;33.9;19.7;
2009-08-14;33.7;20.8;
2009-08-15;33.6;20.8;
2009-08-16;33.2;21.6;
2009-08-17;33.8;21.5;
2009-08-18;33.6;22.9;
2009-08-19;33.3;22.5;
2009-08-20;33.3;22.3;
2009-08-21;28.1;19.7;
2009-08-22;32.9;16.3;
2009-08-23;33.4;20.9;
2009-08-24;28.1;22.8;
2009-08-25;28;20.3;
2009-08-26;30.9;20.1;
2009-08-27;32.9;20.6;
2009-08-28;32.4;21.9;
2009-08-29;32.1;19.8;
2009-08-30;33.6;21;
2009-08-31;32.3;21.5;
2009-09-01;34.3;21.5;
2009-09-02;34.7;21.7;
2009-09-03;35.7;22.4;
2009-09-04;33.9;21.8;
2009-09-05;33.4;22;
2009-09-06;32.9;19.5;
2009-09-07;34;22;
2009-09-08;34.3;22.1;
2009-09-09;34.4;23.5;
2009-09-10;26.8;21.3;
2009-09-11;27.2;13.8;
2009-09-12;31.7;16.3;
2009-09-13;33;19.9;
2009-09-14;34.9;22.4;
2009-09-15;35.1;23.2;
2009-09-16;34.6;23.2;
2009-09-17;33.7;22.1;
2009-09-18;33.2;21.1;
2009-09-19;32.2;21.6;
2009-09-20;32.4;21;
2009-09-21;29.5;21.3;
2009-09-22;28;20.3;
2009-09-23;29.9;20.3;
2009-09-24;30.7;16.3;
2009-09-25;31.8;18.6;
2009-09-26;34.8;21.9;
2009-09-27;30.9;22.3;
2009-09-28;31.1;20.6;
2009-09-29;27.1;18.3;
2009-09-30;30;14;
2009-10-01;33.7;17.3;
2009-10-02;33.8;22.5;
2009-10-03;32.8;21;
2009-10-04;31.1;20.4;
2009-10-05;null;null;
2009-10-06;30.2;21.6;
2009-10-07;null;null;
2009-10-08;30.4;20.7;
2009-10-09;32.1;20.9;
2009-10-10;32;20.5;
2009-10-11;null;22.2;
2009-10-12;32.7;22.4;
2009-10-13;29.6;20.6;
2009-10-14;30.5;20;
2009-10-15;32.5;21.6;
2009-10-16;30.3;21.8;
2009-10-17;31.6;21.2;
2009-10-18;32.2;21.6;
2009-10-19;33.6;21.7;
2009-10-20;30.3;24.5;
2009-10-21;null;null;
2009-10-22;null;22.6;
2009-10-23;null;null;
2009-10-24;null;null;
2009-10-25;null;null;
2009-10-26;null;null;
2009-10-27;null;null;
2009-10-28;null;null;
2009-10-29;null;null;
2009-10-30;34.2;22.5;
2009-10-31;31.9;20.8;
2009-11-01;31.1;20.9;
2009-11-02;31;20.8;
2009-11-03;29.5;21.4;
2009-11-04;30.5;21.5;
2009-11-05;30.4;20.9;
2009-11-06;27.7;20.1;
2009-11-07;29.8;19;
2009-11-08;32.2;21.4;
2009-11-09;31.7;20.9;
2009-11-10;31.7;21.1;
2009-11-11;29.5;22.2;
2009-11-12;32.4;20.7;
2009-11-13;30.2;22.4;
2009-11-14;30.8;21.3;
2009-11-15;27.4;22.6;
2009-11-16;30.8;20.6;
2009-11-17;32.2;21;
2009-11-18;33.8;22.1;
2009-11-19;33.8;22.4;
2009-11-20;31.9;22;
2009-11-21;31.6;21.9;
2009-11-22;30.1;21.8;
2009-11-23;33;22.1;
2009-11-24;32;23.7;
2009-11-25;30.9;21.3;
2009-11-26;29.1;21.4;
2009-11-27;29.5;22.4;
2009-11-28;31.4;21.2;
2009-11-29;31.2;22.6;
2009-11-30;30.2;21.1;
2009-12-01;31.1;22.6;
2009-12-02;30.1;22.1;
2009-12-03;28.9;21.8;
2009-12-04;27.2;21.6;
2009-12-05;28.4;20.5;
2009-12-06;25;21.3;
2009-12-07;27.7;21.3;
2009-12-08;28.8;21.9;
2009-12-09;29.2;20.4;
2009-12-10;27.9;21.5;
2009-12-11;27.6;21.3;
2009-12-12;28;20.8;
2009-12-13;27.9;20;
2009-12-14;29.1;21.4;
2009-12-15;30.6;22;
2009-12-16;28.7;21.9;
2009-12-17;27;20.9;
2009-12-18;28.3;21;
2009-12-19;27.4;21.4;
2009-12-20;30.7;21.2;
2009-12-21;30.7;20.5;
2009-12-22;30;20.1;
2009-12-23;31.8;21.6;
2009-12-24;29.7;21.9;
2009-12-25;32.5;20.1;
2009-12-26;31.6;21.5;
2009-12-27;32.1;22.3;
2009-12-28;27.2;20.9;
2009-12-29;27.5;20.8;
2009-12-30;29.4;20.5;
2009-12-31;29.4;21.7;
2010-01-01;28.6;20;
2010-01-02;27.6;22;
2010-01-03;26.2;20.7;
2010-01-04;30.2;21.2;
2010-01-05;30.8;22;
2010-01-06;30.1;21.6;
2010-01-07;28.5;21.4;
2010-01-08;28.9;21.7;
2010-01-09;28.1;21.5;
2010-01-10;25.2;20.6;
2010-01-11;25.1;20.7;
2010-01-12;28.4;20.9;
2010-01-13;29.1;21.9;
2010-01-14;28.9;20.4;
2010-01-15;29.5;20.9;
2010-01-16;26.8;21.6;
2010-01-17;32;21.1;
2010-01-18;30.4;20.9;
2010-01-19;31.1;21.2;
2010-01-20;null;null;
2010-01-21;null;null;
2010-01-22;24.8;21.4;
2010-01-23;22.9;21;
2010-01-24;29.4;20.3;
2010-01-25;28.6;20.9;
2010-01-26;28.7;21.3;
2010-01-27;null;19.7;
2010-01-28;null;null;
2010-01-29;null;null;
2010-01-30;null;null;
2010-01-31;null;null;
2010-02-01;null;null;
2010-02-02;null;null;
2010-02-03;32.1;22;
2010-02-04;null;null;
2010-02-05;null;null;
2010-02-06;29.7;21.1;
2010-02-07;null;null;
2010-02-08;null;null;
2010-02-09;null;null;
2010-02-10;null;null;
2010-02-11;null;null;
2010-02-12;null;null;
2010-02-13;null;null;
2010-02-14;null;null;
2010-02-15;27.4;21.1;
2010-02-16;28.6;21;
2010-02-17;29;21.5;
2010-02-18;null;null;
2010-02-19;null;null;
2010-02-20;28.2;21.6;
2010-02-21;null;21.7;
2010-02-22;null;null;
2010-02-23;null;null;
2010-02-24;null;null;
2010-02-25;null;null;
2010-02-26;null;null;
2010-02-27;null;null;
2010-02-28;null;null;
2010-03-01;null;null;
2010-03-02;null;null;
2010-03-03;null;null;
2010-03-04;null;null;
2010-03-05;30.5;null;
2010-03-06;28.9;22;
2010-03-07;33.4;21.5;
2010-03-08;31.1;22.3;
2010-03-09;30.5;21.9;
2010-03-10;32.4;22.4;
2010-03-11;29.6;20.8;
2010-03-12;29.9;19.1;
2010-03-13;30.9;21.5;
2010-03-14;31.4;22.2;
2010-03-15;28.3;20.7;
2010-03-16;31.3;20.7;
2010-03-17;31.9;22.1;
2010-03-18;32.3;22.5;
2010-03-19;29.6;21.9;
2010-03-20;30.9;20.6;
2010-03-21;31;20.8;
2010-03-22;30.5;21.7;
2010-03-23;30.4;21.3;
2010-03-24;29.9;21.8;
2010-03-25;29.2;22.1;
2010-03-26;28.5;22.2;
2010-03-27;28.7;21.6;
2010-03-28;28.9;21.5;
2010-03-29;29.9;22;
2010-03-30;28.1;21.6;
2010-03-31;26.6;22;
2010-04-01;26.9;20.9;
2010-04-02;28.2;21.7;
2010-04-03;27.6;20.6;
2010-04-04;31.3;21.3;
2010-04-05;25.1;21.3;
2010-04-06;24;18.8;
2010-04-07;26.9;17.9;
2010-04-08;null;18.3;
2010-04-09;29.3;15.3;
2010-04-10;29.9;16.7;
2010-04-11;31;19.2;
2010-04-12;31.4;18.8;
2010-04-13;31.3;20.3;
2010-04-14;32.1;20.9;
2010-04-15;32.4;21.7;
2010-04-16;31.9;19.7;
2010-04-17;32.5;22.4;
2010-04-18;32;22.5;
2010-04-19;33;22.6;
2010-04-20;33.3;22.3;
2010-04-21;31.7;22.9;
2010-04-22;31.9;22.5;
2010-04-23;33.6;22.5;
2010-04-24;32.5;22;
2010-04-25;32.6;23.1;
2010-04-26;33.5;22.2;
2010-04-27;33.9;22.8;
2010-04-28;33.4;21.5;
2010-04-29;32.8;22.2;
2010-04-30;32.1;21.7;
2010-05-01;32.7;21.3;
2010-05-02;33.1;21.1;
2010-05-03;32.9;23.2;
2010-05-04;29.6;21.3;
2010-05-05;31;20.1;
2010-05-06;32.6;21.8;
2010-05-07;30.3;21.1;
2010-05-08;30.1;22.3;
2010-05-09;22.9;15.6;
2010-05-10;25.1;12.6;
2010-05-11;23.6;11.7;
2010-05-12;24.5;11.8;
2010-05-13;28.1;9.1;
2010-05-14;30.7;13.5;
2010-05-15;32.8;19.4;
2010-05-16;31.7;21.3;
2010-05-17;31.4;21.2;
2010-05-18;26.7;20.2;
2010-05-19;29.8;17.7;
2010-05-20;31.3;19.4;
2010-05-21;31;20.1;
2010-05-22;32.3;20.8;
2010-05-23;32.7;22;
2010-05-24;31.9;22.4;
2010-05-25;31.3;22.1;
2010-05-26;32;22.3;
2010-05-27;33.1;20.8;
2010-05-28;31.7;20.2;
2010-05-29;32.4;21.5;
2010-05-30;30.5;20.6;
2010-05-31;26;18.1;
2010-06-01;27.9;13.7;
2010-06-02;29.4;15.8;
2010-06-03;30.7;20;
2010-06-04;30.1;21;
2010-06-05;26.9;19.7;
2010-06-06;28.8;14.9;
2010-06-07;30.9;16;
2010-06-08;31.9;19.9;
2010-06-09;32;21.5;
2010-06-10;33;20.4;
2010-06-11;31.8;19.3;
2010-06-12;31.3;20;
2010-06-13;31.4;19.5;
2010-06-14;32.3;18.8;
2010-06-15;32;19.5;
2010-06-16;31.3;21.4;
2010-06-17;31.8;18.6;
2010-06-18;33;20.4;
2010-06-19;33.5;20.8;
2010-06-20;33.1;20.9;
2010-06-21;34.1;20.1;
2010-06-22;33.5;20.6;
2010-06-23;null;22.9;
2010-06-24;null;null;
2010-06-25;null;null;
2010-06-26;31.7;21.6;
2010-06-27;30.8;18.8;
2010-06-28;29.5;18.5;
2010-06-29;29.9;16.6;
2010-06-30;30.4;16.4;
2010-07-01;30.9;19;
2010-07-02;31.4;19;
2010-07-03;28.3;19.4;
2010-07-04;32.4;19.9;
2010-07-05;32.7;20;
2010-07-06;32.4;19.1;
2010-07-07;32.2;19.8;
2010-07-08;null;21.1;
2010-07-09;31.9;null;
2010-07-10;32.1;19.3;
2010-07-11;null;null;
2010-07-12;null;null;
2010-07-13;null;null;
2010-07-14;26.5;null;
2010-07-15;25.8;11.6;
2010-07-16;19.5;11.4;
2010-07-17;15.5;7.6;
2010-07-18;23.9;8.7;
2010-07-19;28.9;10.2;
2010-07-20;31.3;13.8;
2010-07-21;null;null;
2010-07-22;null;null;
2010-07-23;null;null;
2010-07-24;null;null;
2010-07-25;32.3;null;
2010-07-26;31.6;18.6;
2010-07-27;31.6;16.2;
2010-07-28;32.9;17.5;
2010-07-29;33.5;20.4;
2010-07-30;32;20.1;
2010-07-31;33.9;19.2;
2010-08-01;33.4;19.9;
2010-08-02;32.7;19.4;
2010-08-03;28.1;17.2;
2010-08-04;25.8;13.4;
2010-08-05;25.5;11.2;
2010-08-06;30.5;12.3;
2010-08-07;32.6;15;
2010-08-08;32.9;18.4;
2010-08-09;33.3;19.6;
2010-08-10;33.7;18.8;
2010-08-11;33.7;19.2;
2010-08-12;null;20.4;
2010-08-13;null;null;
2010-08-14;null;null;
2010-08-15;null;null;
2010-08-16;null;null;
2010-08-17;null;null;
2010-08-18;null;null;
2010-08-19;34.7;20.4;
2010-08-20;33.7;20.1;
2010-08-21;33.9;19.4;
2010-08-22;33.3;19.2;
2010-08-23;32.9;19.4;
2010-08-24;33.7;21.5;
2010-08-25;34.5;23.7;
2010-08-26;34.7;22.5;
2010-08-27;33.9;21.2;
2010-08-28;34.6;22.3;
2010-08-29;33.4;22.3;
2010-08-30;33.9;21.4;
2010-08-31;32.3;20.8;
2010-09-01;30.9;null;
2010-09-02;34.1;22.1;
2010-09-03;34.9;20.6;
2010-09-04;34.1;23;
2010-09-05;30.6;17;
2010-09-06;32.7;17.3;
2010-09-07;34.3;19.2;
2010-09-08;35.5;20.8;
2010-09-09;35.6;22.9;
2010-09-10;34.9;22.9;
2010-09-11;33.6;22.6;
2010-09-12;34.2;22.2;
2010-09-13;35.1;22.6;
2010-09-14;33.8;23.1;
2010-09-15;31.3;18.2;
2010-09-16;34.6;21;
2010-09-17;36;23.8;
2010-09-18;36.5;null;
2010-09-19;33.4;23.5;
2010-09-20;34.4;22.8;
2010-09-21;33.4;22;
2010-09-22;33.8;22.6;
2010-09-23;34.6;21.7;
2010-09-24;34.8;22.5;
2010-09-25;34.1;22.5;
2010-09-26;33.7;22;
2010-09-27;35.3;23.5;
2010-09-28;35.7;23.8;
2010-09-29;36;23.3;
2010-09-30;36;24.9;
2010-10-01;32.8;21.1;
2010-10-02;28.9;19.7;
2010-10-03;25.3;18;
2010-10-04;33.8;18.2;
2010-10-05;34.2;22.6;
2010-10-06;32;21.3;
2010-10-07;34.5;21.4;
2010-10-08;32.1;20.7;
2010-10-09;33.7;19.1;
2010-10-10;34.4;22.2;
2010-10-11;32.7;23.2;
2010-10-12;35.5;20.6;
2010-10-13;33.6;22.8;
2010-10-14;32.9;19.5;
2010-10-15;32.7;22.3;
2010-10-16;33.2;22.4;
2010-10-17;29.9;21.9;
2010-10-18;30.4;20.3;
2010-10-19;31.5;20.7;
2010-10-20;29.6;20.5;
2010-10-21;33.6;22;
2010-10-22;31.1;21.4;
2010-10-23;25.7;20.7;
2010-10-24;29.6;20.2;
2010-10-25;29.9;21.1;
2010-10-26;29.2;21;
2010-10-27;32.3;21.6;
2010-10-28;32.3;20.6;
2010-10-29;32.9;21.9;
2010-10-30;31.7;22;
2010-10-31;29.1;21.4;
2010-11-01;29.2;21.5;
2010-11-02;29.6;19.5;
2010-11-03;32.7;21.2;
2010-11-04;33.8;22.4;
2010-11-05;31.5;22.3;
2010-11-06;29.4;20.5;
2010-11-07;31.9;20.2;
2010-11-08;31.2;20.9;
2010-11-09;28.7;22.3;
2010-11-10;27.7;21.6;
2010-11-11;29.9;18.9;
2010-11-12;32.2;21.5;
2010-11-13;32.1;21.1;
2010-11-14;33.5;20.8;
2010-11-15;31.8;20.4;
2010-11-16;27.4;20.8;
2010-11-17;28.3;20.7;
2010-11-18;30.9;20.6;
2010-11-19;33.3;21.7;
2010-11-20;30.3;22.1;
2010-11-21;28.7;19.6;
2010-11-22;29.1;20.8;
2010-11-23;28.8;21.8;
2010-11-24;30.6;21.1;
2010-11-25;27.8;21.4;
2010-11-26;30.5;21.3;
2010-11-27;32.3;21.8;
2010-11-28;32.1;22.1;
2010-11-29;30.5;21.2;
2010-11-30;25.9;22.1;
2010-12-01;30.5;20.5;
2010-12-02;30.2;22.2;
2010-12-03;30.7;21.6;
2010-12-04;32.1;20.5;
2010-12-05;33.1;22.6;
2010-12-06;28.7;22.4;
2010-12-07;33.1;21;
2010-12-08;32;21.3;
2010-12-09;31.1;23.3;
2010-12-10;30;21.1;
2010-12-11;30.1;21.2;
2010-12-12;32.2;21.5;
2010-12-13;29;22.8;
2010-12-14;25.7;15.4;
2010-12-15;29.9;16.2;
2010-12-16;32.6;17;
2010-12-17;32;17.4;
2010-12-18;30.8;22.2;
2010-12-19;26.4;20;
2010-12-20;28.9;21;
2010-12-21;28.3;20.2;
2010-12-22;31.4;20.8;
2010-12-23;30.5;20.9;
2010-12-24;30.1;19.2;
2010-12-25;33;21.6;
2010-12-26;31.1;22.1;
2010-12-27;30.4;20.5;
2010-12-28;27.9;21.3;
2010-12-29;29.3;21.3;
2010-12-30;28.4;20.7;
2010-12-31;23.7;20.9;
2011-01-01;24.5;20.2;
2011-01-02;22.7;19.7;
2011-01-03;28.1;18.4;
2011-01-04;28.3;20.4;
2011-01-05;29.6;20;
2011-01-06;27.5;21.1;
2011-01-07;28;20.9;
2011-01-08;31.5;20;
2011-01-09;27.7;21.7;
2011-01-10;30.2;20.9;
2011-01-11;28.7;21.2;
2011-01-12;26.8;21;
2011-01-13;28.9;21;
2011-01-14;29.8;21.4;
2011-01-15;28.6;21.8;
2011-01-16;29;20.6;
2011-01-17;26.7;22.1;
2011-01-18;24.1;21;
2011-01-19;28.3;20.7;
2011-01-20;26.7;21.2;
2011-01-21;25.5;19.8;
2011-01-22;25.2;20.5;
2011-01-23;27.8;20.9;
2011-01-24;28.8;20.1;
2011-01-25;28.9;21.2;
2011-01-26;27.7;21.2;
2011-01-27;28.4;20.7;
2011-01-28;26.9;20.6;
2011-01-29;26.8;19.2;
2011-01-30;30.4;20;
2011-01-31;28.3;20.9;
2011-02-01;32.3;21;
2011-02-02;31.1;21.2;
2011-02-03;28.5;20.6;
2011-02-04;30.7;22.2;
2011-02-05;29.2;20.9;
2011-02-06;27.1;20.9;
2011-02-07;28.2;21.4;
2011-02-08;26.5;21.1;
2011-02-09;25.9;20.4;
2011-02-10;26.5;20.7;
2011-02-11;27.6;20.3;
